id,canonical_institution_key,inst_global_rank,inst_prestige_tier,is_privileged,proxy_group
2303.05588,,,no_institution,False,Underrepresented
2303.05719,,,no_institution,False,Underrepresented
2303.05784,,,no_institution,False,Underrepresented
2303.05927,,,no_institution,False,Underrepresented
2303.06004,,,no_institution,False,Underrepresented
2303.06382,,,no_institution,False,Underrepresented
2303.06385,,,no_institution,False,Underrepresented
2303.06474,,,no_institution,False,Underrepresented
2303.06619,,,no_institution,False,Underrepresented
2303.06699,,,no_institution,False,Underrepresented
2303.06854,,,no_institution,False,Underrepresented
2303.06958,,,no_institution,False,Underrepresented
2303.07014,,,no_institution,False,Underrepresented
2303.07282,,,no_institution,False,Underrepresented
2303.07411,,,no_institution,False,Underrepresented
2303.07567,,,no_institution,False,Underrepresented
2303.07717,,,no_institution,False,Underrepresented
2303.07774,,,no_institution,False,Underrepresented
2303.07870,,,no_institution,False,Underrepresented
2303.07873,,,no_institution,False,Underrepresented
2303.07925,,,no_institution,False,Underrepresented
2303.07929,,,no_institution,False,Underrepresented
2303.07963,,,no_institution,False,Underrepresented
2303.08083,,,no_institution,False,Underrepresented
2303.08156,,,no_institution,False,Underrepresented
2303.08231,,,no_institution,False,Underrepresented
2303.08241,,,no_institution,False,Underrepresented
2303.08278,horizon robotics,,unranked,False,Underrepresented
2303.08323,,,no_institution,False,Underrepresented
2303.08340,,,no_institution,False,Underrepresented
2303.08669,,,no_institution,False,Underrepresented
2303.08727,,,no_institution,False,Underrepresented
2303.09084,,,no_institution,False,Underrepresented
2303.09174,,,no_institution,False,Underrepresented
2303.09191,,,no_institution,False,Underrepresented
2303.09234,,,no_institution,False,Underrepresented
2303.09394,,,no_institution,False,Underrepresented
2303.09465,,,no_institution,False,Underrepresented
2303.09585,,,no_institution,False,Underrepresented
2303.09646,,,no_institution,False,Underrepresented
2303.09657,,,no_institution,False,Underrepresented
2303.09707,,,no_institution,False,Underrepresented
2303.09756,,,no_institution,False,Underrepresented
2303.09792,,,no_institution,False,Underrepresented
2303.09873,,,no_institution,False,Underrepresented
2303.10137,,,no_institution,False,Underrepresented
2303.10286,,,no_institution,False,Underrepresented
2303.10329,,,no_institution,False,Underrepresented
2303.10349,,,no_institution,False,Underrepresented
2303.10429,,,no_institution,False,Underrepresented
2303.10455,,,no_institution,False,Underrepresented
2303.10485,,,no_institution,False,Underrepresented
2303.10498,tsinghua university,17,top20,True,Privileged
2303.10630,university of turin,,unranked,False,Underrepresented
2303.10763,,,no_institution,False,Underrepresented
2303.10904,,,no_institution,False,Underrepresented
2303.10934,,,no_institution,False,Underrepresented
2303.11183,,,no_institution,False,Underrepresented
2303.11202,,,no_institution,False,Underrepresented
2303.11254,,,no_institution,False,Underrepresented
2303.11364,,,no_institution,False,Underrepresented
2303.11610,,,no_institution,False,Underrepresented
2303.11611,,,no_institution,False,Underrepresented
2303.11691,,,no_institution,False,Underrepresented
2303.11765,,,no_institution,False,Underrepresented
2303.11774,university of luxembourg,,unranked,False,Underrepresented
2303.11853,,,no_institution,False,Underrepresented
2303.11881,,,no_institution,False,Underrepresented
2303.12237,,,no_institution,False,Underrepresented
2303.12292,,,no_institution,False,Underrepresented
2303.12407,,,no_institution,False,Underrepresented
2303.12424,,,no_institution,False,Underrepresented
2303.12434,,,no_institution,False,Underrepresented
2303.12449,,,no_institution,False,Underrepresented
2303.12474,,,no_institution,False,Underrepresented
2303.12499,,,no_institution,False,Underrepresented
2303.12528,,,no_institution,False,Underrepresented
2303.12601,,,no_institution,False,Underrepresented
2303.12700,,,no_institution,False,Underrepresented
2303.12748,,,no_institution,False,Underrepresented
2303.13009,,,no_institution,False,Underrepresented
2303.13061,,,no_institution,False,Underrepresented
2303.13117,,,no_institution,False,Underrepresented
2303.13135,,,no_institution,False,Underrepresented
2303.13142,,,no_institution,False,Underrepresented
2303.13237,,,no_institution,False,Underrepresented
2303.13326,,,no_institution,False,Underrepresented
2303.13374,,,no_institution,False,Underrepresented
2303.13399,,,no_institution,False,Underrepresented
2303.13436,,,no_institution,False,Underrepresented
2303.13506,,,no_institution,False,Underrepresented
2303.13711,,,no_institution,False,Underrepresented
2303.13821,,,no_institution,False,Underrepresented
2303.13850,,,no_institution,False,Underrepresented
2303.13881,,,no_institution,False,Underrepresented
2303.13961,,,no_institution,False,Underrepresented
2303.14028,,,no_institution,False,Underrepresented
2303.14066,,,no_institution,False,Underrepresented
2303.14115,,,no_institution,False,Underrepresented
2303.14124,,,no_institution,False,Underrepresented
2303.14163,,,no_institution,False,Underrepresented
2303.14242,,,no_institution,False,Underrepresented
2303.14306,,,no_institution,False,Underrepresented
2303.14656,,,no_institution,False,Underrepresented
2303.14989,,,no_institution,False,Underrepresented
2303.15064,,,no_institution,False,Underrepresented
2303.15082,,,no_institution,False,Underrepresented
2303.15170,,,no_institution,False,Underrepresented
2303.15295,,,no_institution,False,Underrepresented
2303.15368,,,no_institution,False,Underrepresented
2303.15377,,,no_institution,False,Underrepresented
2303.15385,,,no_institution,False,Underrepresented
2303.15404,,,no_institution,False,Underrepresented
2303.15413,,,no_institution,False,Underrepresented
2303.15425,,,no_institution,False,Underrepresented
2303.15530,,,no_institution,False,Underrepresented
2303.15600,,,no_institution,False,Underrepresented
2303.15637,,,no_institution,False,Underrepresented
2303.15734,,,no_institution,False,Underrepresented
2303.15757,,,no_institution,False,Underrepresented
2303.15787,,,no_institution,False,Underrepresented
2303.16005,northeastern university,,unranked,False,Underrepresented
2303.16033,,,no_institution,False,Underrepresented
2303.16061,,,no_institution,False,Underrepresented
2303.16117,,,no_institution,False,Underrepresented
2303.16211,,,no_institution,False,Underrepresented
2303.16237,,,no_institution,False,Underrepresented
2303.16246,,,no_institution,False,Underrepresented
2303.16302,,,no_institution,False,Underrepresented
2303.16337,,,no_institution,False,Underrepresented
2303.16385,arizona state university,,unranked,False,Underrepresented
2303.16734,,,no_institution,False,Underrepresented
2303.16839,,,no_institution,False,Underrepresented
2303.16842,,,no_institution,False,Underrepresented
2303.16941,,,no_institution,False,Underrepresented
2303.16967,,,no_institution,False,Underrepresented
2303.17099,,,no_institution,False,Underrepresented
2303.17169,,,no_institution,False,Underrepresented
2303.17192,,,no_institution,False,Underrepresented
2303.17293,,,no_institution,False,Underrepresented
2303.17346,,,no_institution,False,Underrepresented
2303.17368,,,no_institution,False,Underrepresented
2303.17436,,,no_institution,False,Underrepresented
2303.17472,,,no_institution,False,Underrepresented
2303.17576,,,no_institution,False,Underrepresented
2303.17634,,,no_institution,False,Underrepresented
2303.17758,university of new hampshire,,unranked,False,Underrepresented
2303.17778,,,no_institution,False,Underrepresented
2303.17959,,,no_institution,False,Underrepresented
2303.18131,,,no_institution,False,Underrepresented
2304.00024,,,no_institution,False,Underrepresented
2304.00068,,,no_institution,False,Underrepresented
2304.00072,,,no_institution,False,Underrepresented
2304.00107,,,no_institution,False,Underrepresented
2304.00148,,,no_institution,False,Underrepresented
2304.00199,,,no_institution,False,Underrepresented
2304.00441,,,no_institution,False,Underrepresented
2304.00506,,,no_institution,False,Underrepresented
2304.00621,,,no_institution,False,Underrepresented
2304.00641,,,no_institution,False,Underrepresented
2304.00756,,,no_institution,False,Underrepresented
2304.00832,,,no_institution,False,Underrepresented
2304.00882,,,no_institution,False,Underrepresented
2304.00905,,,no_institution,False,Underrepresented
2304.01019,,,no_institution,False,Underrepresented
2304.01309,,,no_institution,False,Underrepresented
2304.01347,,,no_institution,False,Underrepresented
2304.01482,,,no_institution,False,Underrepresented
2304.01540,,,no_institution,False,Underrepresented
2304.01596,,,no_institution,False,Underrepresented
2304.01633,,,no_institution,False,Underrepresented
2304.01637,,,no_institution,False,Underrepresented
2304.01847,,,no_institution,False,Underrepresented
2304.02094,,,no_institution,False,Underrepresented
2304.02210,,,no_institution,False,Underrepresented
2304.02249,,,no_institution,False,Underrepresented
2304.02321,,,no_institution,False,Underrepresented
2304.02327,,,no_institution,False,Underrepresented
2304.02639,,,no_institution,False,Underrepresented
2304.02702,,,no_institution,False,Underrepresented
2304.02786,,,no_institution,False,Underrepresented
2304.03190,,,no_institution,False,Underrepresented
2304.03194,,,no_institution,False,Underrepresented
2304.03308,,,no_institution,False,Underrepresented
2304.03455,,,no_institution,False,Underrepresented
2304.03809,,,no_institution,False,Underrepresented
2304.03829,,,no_institution,False,Underrepresented
2304.03918,,,no_institution,False,Underrepresented
2304.03937,,,no_institution,False,Underrepresented
2304.04025,,,no_institution,False,Underrepresented
2304.04031,,,no_institution,False,Underrepresented
2304.04051,,,no_institution,False,Underrepresented
2304.04110,,,no_institution,False,Underrepresented
2304.04204,,,no_institution,False,Underrepresented
2304.04858,,,no_institution,False,Underrepresented
2304.04904,,,no_institution,False,Underrepresented
2304.04957,,,no_institution,False,Underrepresented
2304.04982,,,no_institution,False,Underrepresented
2304.05093,,,no_institution,False,Underrepresented
2304.05268,,,no_institution,False,Underrepresented
2304.05580,,,no_institution,False,Underrepresented
2304.05602,,,no_institution,False,Underrepresented
2304.05675,,,no_institution,False,Underrepresented
2304.05729,,,no_institution,False,Underrepresented
2304.05753,,,no_institution,False,Underrepresented
2304.05810,,,no_institution,False,Underrepresented
2304.05895,,,no_institution,False,Underrepresented
2304.05920,,,no_institution,False,Underrepresented
2304.06023,,,no_institution,False,Underrepresented
2304.06048,,,no_institution,False,Underrepresented
2304.06313,,,no_institution,False,Underrepresented
2304.06328,,,no_institution,False,Underrepresented
2304.06653,,,no_institution,False,Underrepresented
2304.06693,,,no_institution,False,Underrepresented
2304.06732,,,no_institution,False,Underrepresented
2304.06747,,,no_institution,False,Underrepresented
2304.06822,,,no_institution,False,Underrepresented
2304.06873,,,no_institution,False,Underrepresented
2304.06878,,,no_institution,False,Underrepresented
2304.07017,,,no_institution,False,Underrepresented
2304.07039,,,no_institution,False,Underrepresented
2304.07050,,,no_institution,False,Underrepresented
2304.07053,,,no_institution,False,Underrepresented
2304.07101,rwth aachen university,,unranked,False,Underrepresented
2304.07106,,,no_institution,False,Underrepresented
2304.07169,forschungszentrum jülich,,unranked,False,Underrepresented
2304.07204,,,no_institution,False,Underrepresented
2304.07269,,,no_institution,False,Underrepresented
2304.07449,,,no_institution,False,Underrepresented
2304.07469,,,no_institution,False,Underrepresented
2304.07472,,,no_institution,False,Underrepresented
2304.07517,,,no_institution,False,Underrepresented
2304.07607,,,no_institution,False,Underrepresented
2304.07696,,,no_institution,False,Underrepresented
2304.07705,,,no_institution,False,Underrepresented
2304.07806,,,no_institution,False,Underrepresented
2304.07994,,,no_institution,False,Underrepresented
2304.08066,,,no_institution,False,Underrepresented
2304.08078,,,no_institution,False,Underrepresented
2304.08114,,,no_institution,False,Underrepresented
2304.08115,,,no_institution,False,Underrepresented
2304.08424,,,no_institution,False,Underrepresented
2304.08458,,,no_institution,False,Underrepresented
2304.08717,,,no_institution,False,Underrepresented
2304.08730,,,no_institution,False,Underrepresented
2304.08794,,,no_institution,False,Underrepresented
2304.08934,,,no_institution,False,Underrepresented
2304.09024,,,no_institution,False,Underrepresented
2304.09189,,,no_institution,False,Underrepresented
2304.09267,,,no_institution,False,Underrepresented
2304.09324,,,no_institution,False,Underrepresented
2304.09480,,,no_institution,False,Underrepresented
2304.09510,,,no_institution,False,Underrepresented
2304.09530,,,no_institution,False,Underrepresented
2304.09542,,,no_institution,False,Underrepresented
2304.09578,,,no_institution,False,Underrepresented
2304.09622,,,no_institution,False,Underrepresented
2304.09708,,,no_institution,False,Underrepresented
2304.10062,,,no_institution,False,Underrepresented
2304.10155,,,no_institution,False,Underrepresented
2304.10239,,,no_institution,False,Underrepresented
2304.10362,,,no_institution,False,Underrepresented
2304.10376,,,no_institution,False,Underrepresented
2304.10476,,,no_institution,False,Underrepresented
2304.10478,,,no_institution,False,Underrepresented
2304.10494,,,no_institution,False,Underrepresented
2304.10531,,,no_institution,False,Underrepresented
2304.10547,,,no_institution,False,Underrepresented
2304.10554,,,no_institution,False,Underrepresented
2304.10652,,,no_institution,False,Underrepresented
2304.10945,,,no_institution,False,Underrepresented
2304.10975,,,no_institution,False,Underrepresented
2304.11029,,,no_institution,False,Underrepresented
2304.11077,,,no_institution,False,Underrepresented
2304.11208,,,no_institution,False,Underrepresented
2304.11219,,,no_institution,False,Underrepresented
2304.11253,,,no_institution,False,Underrepresented
2304.11277,,,no_institution,False,Underrepresented
2304.11292,,,no_institution,False,Underrepresented
2304.11423,,,no_institution,False,Underrepresented
2304.11436,columbia university,,unranked,False,Underrepresented
2304.11488,,,no_institution,False,Underrepresented
2304.11546,,,no_institution,False,Underrepresented
2304.11576,,,no_institution,False,Underrepresented
2304.11625,,,no_institution,False,Underrepresented
2304.11712,,,no_institution,False,Underrepresented
2304.11772,,,no_institution,False,Underrepresented
2304.12008,,,no_institution,False,Underrepresented
2304.12032,,,no_institution,False,Underrepresented
2304.12072,,,no_institution,False,Underrepresented
2304.12073,,,no_institution,False,Underrepresented
2304.12111,,,no_institution,False,Underrepresented
2304.12186,,,no_institution,False,Underrepresented
2304.12212,,,no_institution,False,Underrepresented
2304.12260,,,no_institution,False,Underrepresented
2304.12279,,,no_institution,False,Underrepresented
2304.12399,,,no_institution,False,Underrepresented
2304.12476,,,no_institution,False,Underrepresented
2304.12503,,,no_institution,False,Underrepresented
2304.12642,,,no_institution,False,Underrepresented
2304.12673,,,no_institution,False,Underrepresented
2304.12687,,,no_institution,False,Underrepresented
2304.12759,,,no_institution,False,Underrepresented
2304.13077,,,no_institution,False,Underrepresented
2304.13246,arizona state university,,unranked,False,Underrepresented
2304.13274,intel labs,,unranked,False,Underrepresented
2304.13364,,,no_institution,False,Underrepresented
2304.13468,,,no_institution,False,Underrepresented
2304.13493,,,no_institution,False,Underrepresented
2304.13526,,,no_institution,False,Underrepresented
2304.13626,,,no_institution,False,Underrepresented
2304.13885,,,no_institution,False,Underrepresented
2304.13940,,,no_institution,False,Underrepresented
2304.13948,,,no_institution,False,Underrepresented
2304.14005,,,no_institution,False,Underrepresented
2304.14056,,,no_institution,False,Underrepresented
2304.14065,,,no_institution,False,Underrepresented
2304.14100,,,no_institution,False,Underrepresented
2304.14115,,,no_institution,False,Underrepresented
2304.14140,,,no_institution,False,Underrepresented
2304.14191,,,no_institution,False,Underrepresented
2304.14309,,,no_institution,False,Underrepresented
2304.14319,,,no_institution,False,Underrepresented
2304.14374,,,no_institution,False,Underrepresented
2304.14382,,,no_institution,False,Underrepresented
2304.14383,,,no_institution,False,Underrepresented
2304.14384,,,no_institution,False,Underrepresented
2304.14443,,,no_institution,False,Underrepresented
2304.14458,,,no_institution,False,Underrepresented
2304.14541,,,no_institution,False,Underrepresented
2304.14613,,,no_institution,False,Underrepresented
2304.14792,,,no_institution,False,Underrepresented
2305.00061,university of arizona,,unranked,False,Underrepresented
2305.00079,,,no_institution,False,Underrepresented
2305.00282,,,no_institution,False,Underrepresented
2305.00341,,,no_institution,False,Underrepresented
2305.00349,,,no_institution,False,Underrepresented
2305.00379,,,no_institution,False,Underrepresented
2305.00407,,,no_institution,False,Underrepresented
2305.00441,,,no_institution,False,Underrepresented
2305.00509,,,no_institution,False,Underrepresented
2305.00514,,,no_institution,False,Underrepresented
2305.00576,,,no_institution,False,Underrepresented
2305.00594,,,no_institution,False,Underrepresented
2305.00609,,,no_institution,False,Underrepresented
2305.00705,,,no_institution,False,Underrepresented
2305.00786,,,no_institution,False,Underrepresented
2305.00830,,,no_institution,False,Underrepresented
2305.01042,,,no_institution,False,Underrepresented
2305.01045,,,no_institution,False,Underrepresented
2305.01071,,,no_institution,False,Underrepresented
2305.01341,,,no_institution,False,Underrepresented
2305.01405,,,no_institution,False,Underrepresented
2305.01476,,,no_institution,False,Underrepresented
2305.01601,,,no_institution,False,Underrepresented
2305.01773,,,no_institution,False,Underrepresented
2305.02000,,,no_institution,False,Underrepresented
2305.02027,,,no_institution,False,Underrepresented
2305.02051,,,no_institution,False,Underrepresented
2305.02128,,,no_institution,False,Underrepresented
2305.02284,,,no_institution,False,Underrepresented
2305.02441,,,no_institution,False,Underrepresented
2305.02555,,,no_institution,False,Underrepresented
2305.02566,simons institute for the theory of computing,,unranked,False,Underrepresented
2305.02591,,,no_institution,False,Underrepresented
2305.02609,,,no_institution,False,Underrepresented
2305.02613,,,no_institution,False,Underrepresented
2305.02683,,,no_institution,False,Underrepresented
2305.02813,,,no_institution,False,Underrepresented
2305.02911,,,no_institution,False,Underrepresented
2305.02945,,,no_institution,False,Underrepresented
2305.02992,,,no_institution,False,Underrepresented
2305.03126,,,no_institution,False,Underrepresented
2305.03140,,,no_institution,False,Underrepresented
2305.03221,,,no_institution,False,Underrepresented
2305.03254,,,no_institution,False,Underrepresented
2305.03469,,,no_institution,False,Underrepresented
2305.03573,,,no_institution,False,Underrepresented
2305.03577,,,no_institution,False,Underrepresented
2305.03732,,,no_institution,False,Underrepresented
2305.03864,,,no_institution,False,Underrepresented
2305.04095,,,no_institution,False,Underrepresented
2305.04216,,,no_institution,False,Underrepresented
2305.04330,,,no_institution,False,Underrepresented
2305.04393,,,no_institution,False,Underrepresented
2305.04462,,,no_institution,False,Underrepresented
2305.04468,,,no_institution,False,Underrepresented
2305.04554,,,no_institution,False,Underrepresented
2305.04703,,,no_institution,False,Underrepresented
2305.04745,,,no_institution,False,Underrepresented
2305.04791,,,no_institution,False,Underrepresented
2305.04890,,,no_institution,False,Underrepresented
2305.05042,,,no_institution,False,Underrepresented
2305.05043,,,no_institution,False,Underrepresented
2305.05136,,,no_institution,False,Underrepresented
2305.05405,,,no_institution,False,Underrepresented
2305.05507,,,no_institution,False,Underrepresented
2305.05547,,,no_institution,False,Underrepresented
2305.05779,,,no_institution,False,Underrepresented
2305.05970,,,no_institution,False,Underrepresented
2305.06018,,,no_institution,False,Underrepresented
2305.06124,,,no_institution,False,Underrepresented
2305.06270,,,no_institution,False,Underrepresented
2305.06331,,,no_institution,False,Underrepresented
2305.06422,stanford university,3,top20,True,Privileged
2305.06541,,,no_institution,False,Underrepresented
2305.06548,,,no_institution,False,Underrepresented
2305.06675,,,no_institution,False,Underrepresented
2305.06698,,,no_institution,False,Underrepresented
2305.06736,,,no_institution,False,Underrepresented
2305.06781,national university of science and technology misis,,unranked,False,Underrepresented
2305.06827,,,no_institution,False,Underrepresented
2305.06851,,,no_institution,False,Underrepresented
2305.06862,,,no_institution,False,Underrepresented
2305.06891,,,no_institution,False,Underrepresented
2305.06976,,,no_institution,False,Underrepresented
2305.07038,,,no_institution,False,Underrepresented
2305.07119,,,no_institution,False,Underrepresented
2305.07122,,,no_institution,False,Underrepresented
2305.07151,,,no_institution,False,Underrepresented
2305.07207,,,no_institution,False,Underrepresented
2305.07252,,,no_institution,False,Underrepresented
2305.07259,,,no_institution,False,Underrepresented
2305.07402,peking university,14,top20,True,Privileged
2305.07494,,,no_institution,False,Underrepresented
2305.07588,,,no_institution,False,Underrepresented
2305.07593,,,no_institution,False,Underrepresented
2305.07679,,,no_institution,False,Underrepresented
2305.07687,,,no_institution,False,Underrepresented
2305.07846,,,no_institution,False,Underrepresented
2305.07932,,,no_institution,False,Underrepresented
2305.07992,,,no_institution,False,Underrepresented
2305.08030,,,no_institution,False,Underrepresented
2305.08391,,,no_institution,False,Underrepresented
2305.08466,,,no_institution,False,Underrepresented
2305.08630,,,no_institution,False,Underrepresented
2305.08677,microsoft,,unranked,False,Underrepresented
2305.08709,,,no_institution,False,Underrepresented
2305.08743,,,no_institution,False,Underrepresented
2305.08764,,,no_institution,False,Underrepresented
2305.08918,,,no_institution,False,Underrepresented
2305.08996,,,no_institution,False,Underrepresented
2305.09145,,,no_institution,False,Underrepresented
2305.09317,,,no_institution,False,Underrepresented
2305.09487,,,no_institution,False,Underrepresented
2305.09572,,,no_institution,False,Underrepresented
2305.09971,,,no_institution,False,Underrepresented
2305.10409,,,no_institution,False,Underrepresented
2305.10444,,,no_institution,False,Underrepresented
2305.10488,,,no_institution,False,Underrepresented
2305.10517,,,no_institution,False,Underrepresented
2305.10555,,,no_institution,False,Underrepresented
2305.10623,,,no_institution,False,Underrepresented
2305.10686,,,no_institution,False,Underrepresented
2305.10691,,,no_institution,False,Underrepresented
2305.10882,,,no_institution,False,Underrepresented
2305.10906,,,no_institution,False,Underrepresented
2305.10998,university of edinburgh,34,top50,False,Underrepresented
2305.11042,,,no_institution,False,Underrepresented
2305.11080,,,no_institution,False,Underrepresented
2305.11534,university of manchester,35,top50,False,Underrepresented
2305.11563,centro nacional de inteligencia artifical,,unranked,False,Underrepresented
2305.11714,,,no_institution,False,Underrepresented
2305.11773,,,no_institution,False,Underrepresented
2305.11881,,,no_institution,False,Underrepresented
2305.11909,university of leeds,,unranked,False,Underrepresented
2305.11982,,,no_institution,False,Underrepresented
2305.12029,the pennstate university,,unranked,False,Underrepresented
2305.12071,,,no_institution,False,Underrepresented
2305.12252,,,no_institution,False,Underrepresented
2305.12264,the university of tokyo,,unranked,False,Underrepresented
2305.12302,,,no_institution,False,Underrepresented
2305.12303,,,no_institution,False,Underrepresented
2305.12318,,,no_institution,False,Underrepresented
2305.12328,,,no_institution,False,Underrepresented
2305.12456,,,no_institution,False,Underrepresented
2305.12493,,,no_institution,False,Underrepresented
2305.12529,,,no_institution,False,Underrepresented
2305.12876,,,no_institution,False,Underrepresented
2305.13066,,,no_institution,False,Underrepresented
2305.13186,national university of singapore,8,top20,True,Privileged
2305.13216,,,no_institution,False,Underrepresented
2305.13222,,,no_institution,False,Underrepresented
2305.13337,,,no_institution,False,Underrepresented
2305.13396,,,no_institution,False,Underrepresented
2305.13575,,,no_institution,False,Underrepresented
2305.13664,,,no_institution,False,Underrepresented
2305.13799,,,no_institution,False,Underrepresented
2305.13876,,,no_institution,False,Underrepresented
2305.13918,,,no_institution,False,Underrepresented
2305.14004,iit bombay,,unranked,False,Underrepresented
2305.14152,,,no_institution,False,Underrepresented
2305.14191,,,no_institution,False,Underrepresented
2305.14419,,,no_institution,False,Underrepresented
2305.14487,,,no_institution,False,Underrepresented
2305.14672,,,no_institution,False,Underrepresented
2305.14745,,,no_institution,False,Underrepresented
2305.14841,,,no_institution,False,Underrepresented
2305.14932,,,no_institution,False,Underrepresented
2305.15110,,,no_institution,False,Underrepresented
2305.15215,,,no_institution,False,Underrepresented
2305.15312,,,no_institution,False,Underrepresented
2305.15492,,,no_institution,False,Underrepresented
2305.15513,,,no_institution,False,Underrepresented
2305.15529,,,no_institution,False,Underrepresented
2305.15545,,,no_institution,False,Underrepresented
2305.15622,,,no_institution,False,Underrepresented
2305.15804,,,no_institution,False,Underrepresented
2305.16037,,,no_institution,False,Underrepresented
2305.16041,,,no_institution,False,Underrepresented
2305.16076,,,no_institution,False,Underrepresented
2305.16084,,,no_institution,False,Underrepresented
2305.16149,,,no_institution,False,Underrepresented
2305.16238,,,no_institution,False,Underrepresented
2305.16339,,,no_institution,False,Underrepresented
2305.16454,,,no_institution,False,Underrepresented
2305.16514,,,no_institution,False,Underrepresented
2305.16576,,,no_institution,False,Underrepresented
2305.16588,,,no_institution,False,Underrepresented
2305.16698,,,no_institution,False,Underrepresented
2305.16779,,,no_institution,False,Underrepresented
2305.16805,,,no_institution,False,Underrepresented
2305.16957,,,no_institution,False,Underrepresented
2305.17054,,,no_institution,False,Underrepresented
2305.17270,,,no_institution,False,Underrepresented
2305.17340,,,no_institution,False,Underrepresented
2305.17398,,,no_institution,False,Underrepresented
2305.17558,,,no_institution,False,Underrepresented
2305.17652,,,no_institution,False,Underrepresented
2305.17707,,,no_institution,False,Underrepresented
2305.17788,,,no_institution,False,Underrepresented
2305.17909,,,no_institution,False,Underrepresented
2305.18078,,,no_institution,False,Underrepresented
2305.18107,,,no_institution,False,Underrepresented
2305.18117,,,no_institution,False,Underrepresented
2305.18135,,,no_institution,False,Underrepresented
2305.18151,,,no_institution,False,Underrepresented
2305.18285,,,no_institution,False,Underrepresented
2305.18336,,,no_institution,False,Underrepresented
2305.18368,,,no_institution,False,Underrepresented
2305.18419,,,no_institution,False,Underrepresented
2305.18468,,,no_institution,False,Underrepresented
2305.18568,,,no_institution,False,Underrepresented
2305.18591,,,no_institution,False,Underrepresented
2305.18637,,,no_institution,False,Underrepresented
2305.18705,,,no_institution,False,Underrepresented
2305.18720,,,no_institution,False,Underrepresented
2305.18849,,,no_institution,False,Underrepresented
2305.19013,,,no_institution,False,Underrepresented
2305.19035,,,no_institution,False,Underrepresented
2305.19094,,,no_institution,False,Underrepresented
2305.19140,,,no_institution,False,Underrepresented
2305.19222,,,no_institution,False,Underrepresented
2305.19349,,,no_institution,False,Underrepresented
2305.19384,,,no_institution,False,Underrepresented
2305.19509,,,no_institution,False,Underrepresented
2305.19550,,,no_institution,False,Underrepresented
2305.19586,,,no_institution,False,Underrepresented
2305.19616,,,no_institution,False,Underrepresented
2305.19688,,,no_institution,False,Underrepresented
2305.20015,,,no_institution,False,Underrepresented
2305.20031,,,no_institution,False,Underrepresented
2305.20050,,,no_institution,False,Underrepresented
2305.20077,,,no_institution,False,Underrepresented
2306.00004,,,no_institution,False,Underrepresented
2306.00096,,,no_institution,False,Underrepresented
2306.00417,,,no_institution,False,Underrepresented
2306.00421,,,no_institution,False,Underrepresented
2306.00521,,,no_institution,False,Underrepresented
2306.00616,,,no_institution,False,Underrepresented
2306.00625,,,no_institution,False,Underrepresented
2306.00776,,,no_institution,False,Underrepresented
2306.00802,,,no_institution,False,Underrepresented
2306.00823,,,no_institution,False,Underrepresented
2306.00890,,,no_institution,False,Underrepresented
2306.00996,,,no_institution,False,Underrepresented
2306.01115,,,no_institution,False,Underrepresented
2306.01179,,,no_institution,False,Underrepresented
2306.01214,shanghai jiao tong university,,unranked,False,Underrepresented
2306.01528,,,no_institution,False,Underrepresented
2306.01647,,,no_institution,False,Underrepresented
2306.01908,,,no_institution,False,Underrepresented
2306.01928,,,no_institution,False,Underrepresented
2306.01972,,,no_institution,False,Underrepresented
2306.02158,,,no_institution,False,Underrepresented
2306.02191,,,no_institution,False,Underrepresented
2306.02267,,,no_institution,False,Underrepresented
2306.02271,,,no_institution,False,Underrepresented
2306.02290,,,no_institution,False,Underrepresented
2306.02307,,,no_institution,False,Underrepresented
2306.02310,,,no_institution,False,Underrepresented
2306.02321,,,no_institution,False,Underrepresented
2306.02325,,,no_institution,False,Underrepresented
2306.02327,,,no_institution,False,Underrepresented
2306.02412,,,no_institution,False,Underrepresented
2306.02431,,,no_institution,False,Underrepresented
2306.02561,university of waterloo,,unranked,False,Underrepresented
2306.02814,,,no_institution,False,Underrepresented
2306.02902,,,no_institution,False,Underrepresented
2306.02906,,,no_institution,False,Underrepresented
2306.02909,,,no_institution,False,Underrepresented
2306.02946,,,no_institution,False,Underrepresented
2306.03007,beijing institute of technology,,unranked,False,Underrepresented
2306.03093,,,no_institution,False,Underrepresented
2306.03264,ludwig maximilians universität münchen,,unranked,False,Underrepresented
2306.03316,,,no_institution,False,Underrepresented
2306.03329,,,no_institution,False,Underrepresented
2306.03370,,,no_institution,False,Underrepresented
2306.03421,the ohio state university,,unranked,False,Underrepresented
2306.03617,,,no_institution,False,Underrepresented
2306.03736,,,no_institution,False,Underrepresented
2306.03945,,,no_institution,False,Underrepresented
2306.04083,,,no_institution,False,Underrepresented
2306.04236,,,no_institution,False,Underrepresented
2306.04257,,,no_institution,False,Underrepresented
2306.04340,,,no_institution,False,Underrepresented
2306.04364,,,no_institution,False,Underrepresented
2306.04403,,,no_institution,False,Underrepresented
2306.04438,,,no_institution,False,Underrepresented
2306.04585,,,no_institution,False,Underrepresented
2306.04632,,,no_institution,False,Underrepresented
2306.04666,,,no_institution,False,Underrepresented
2306.04724,institute for infocomm research i2r a star,,unranked,False,Underrepresented
2306.04732,,,no_institution,False,Underrepresented
2306.04882,,,no_institution,False,Underrepresented
2306.04918,,,no_institution,False,Underrepresented
